ObjectId,kod,nazev,datum_exportu,GlobalID,SHAPE_Length
1431,23108,Elgartova,2023/09/21 00:00:00+00,{48E0528F-BA2E-4371-B06F-892351D212BE},0.00423713037138198
1432,27677,Matzenauerova,2023/09/21 00:00:00+00,{DF945AA8-FD7C-4568-9E20-4370458C1EC6},0.00153378654427097
1433,22136,Charvatská,2023/09/21 00:00:00+00,{FDBA935D-61EE-413A-924B-F56D0955A8A5},0.00377355821508386
1434,20915,Antala Staška,2023/09/21 00:00:00+00,{F4E1DF9E-AB1C-4F2B-A60C-8CF69D8BEFF5},0.00325409853619175
1435,27502,Markovičova,2023/09/21 00:00:00+00,{1FE03EA8-FE26-49DC-9CC8-DD6E4351AEC9},0.0035238031342088
1436,34118,Úvoz,2023/09/21 00:00:00+00,{3CA5A69E-0D07-4330-9A88-333EC1FE1021},0.0137830941984125
1437,30937,Pešinova,2023/09/21 00:00:00+00,{FA20524A-3B8A-429D-BB32-89DA6E62ACDD},0.00249086216698464
1438,1588702,Bezinková,2023/09/21 00:00:00+00,{38E75FAA-C19C-409D-AFBC-223069FA5787},0.00357258446409517
1439,29742,Pod kaštany,2023/09/21 00:00:00+00,{FCE40E30-CCE4-44A2-BD9D-C04E82E67F5E},0.0028514525685776
1440,31003,Rovná,2023/09/21 00:00:00+00,{343FFF70-7A53-4644-AC6B-897E542DF381},0.00136782393970222
1441,32930,Štěpánkova,2023/09/21 00:00:00+00,{3080213C-9A52-400C-AE43-70461AED1DFB},0.00166023676026328
1442,736465,Májový park,2023/09/21 00:00:00+00,{1CA10A2D-A4CD-45F4-B0CA-771B70F6D130},0.000288803792363035
1443,33146,Terasová,2023/09/21 00:00:00+00,{D3E5230A-2115-495E-B49A-8CA56C3419A9},0.00507345047640319
1444,25127,Jugoslávská,2023/09/21 00:00:00+00,{2B291914-F5D9-498E-B35C-FD92E2ACF971},0.0138605198008793
1445,33880,Uhýrkova,2023/09/21 00:00:00+00,{7DD8F5C0-E077-4E2D-B092-2BF50E16E29F},0.00193999994355209
1446,23043,Dvořákova,2023/09/21 00:00:00+00,{E6B8607A-9050-4559-BD49-4606D650EC1E},0.00412646252622356
1447,33481,Spěšná,2023/09/21 00:00:00+00,{6244CFA8-8762-479D-B445-126AAAFD7E52},0.0010385100558049
1448,23230,Ferrerova,2023/09/21 00:00:00+00,{B0CBE542-E9FA-4390-8E1C-1159173B1A54},0.00222675776459055
1449,2830388,Tomáše Krumla,2023/09/21 00:00:00+00,{1346EDCA-E1C7-43F5-ADDE-9D5CD67EE4C2},0.00171889109822344
1450,23990,Hlaváčkova,2023/09/21 00:00:00+00,{D57C5063-7F5C-4E04-9DA4-DE58805AEA81},0.00177637420041976
1451,28185,Mozolky,2023/09/21 00:00:00+00,{4F2B4E62-6248-4E17-8F41-9B8EDC7FEF68},0.00469507177522799
1452,21687,Bratislavská,2023/09/21 00:00:00+00,{2BFDB650-D85E-4319-B461-5604C5453118},0.012442168028003
1453,28681,Nedbalova,2023/09/21 00:00:00+00,{F97C6AA7-627B-45C7-B1AB-AD905D5B3F67},0.00195869778585339
1454,32301,Stromovka,2023/09/21 00:00:00+00,{5349E95D-2E47-4F37-9480-176FA7D8D238},0.00159501062200156
1455,29530,Petřvaldská,2023/09/21 00:00:00+00,{6CBB2338-E973-444D-B150-F4AC621D5C81},0.00074406350535369
1456,36749,Rybízová,2023/09/21 00:00:00+00,{8E4F7A09-073A-4AEC-B560-609BDF556E20},0.00200798166528112
1457,35751,Zvěřinova,2023/09/21 00:00:00+00,{D3F3C892-571E-4938-BCC6-D139B02F0F95},0.00343437961590296
1458,29491,Perunova,2023/09/21 00:00:00+00,{5AF56BE1-9431-42C7-9F33-187717BA63C1},0.00272313608651782
1459,25194,Kabátníkova,2023/09/21 00:00:00+00,{66B320ED-D488-4542-8F58-E4E7CF3211E2},0.00446255882038171
1460,33081,Nádražní,2023/09/21 00:00:00+00,{9EA77781-CAE5-4E86-BC11-DC3D929166D0},0.0163307311032953
1461,34541,Viniční,2023/09/21 00:00:00+00,{95B09912-C08F-445B-BDAA-76974EA8537F},0.0273295124067051
1462,31534,Skorkovského,2023/09/21 00:00:00+00,{96A0911B-F918-4F9D-BC40-C80A01BB3FC7},0.0124342665713084
1463,34011,Uzavřená,2023/09/21 00:00:00+00,{D86F3187-578C-44E4-9A43-EC11103F38C6},0.00243714593329281
1464,31135,Rybářská,2023/09/21 00:00:00+00,{48ACBF81-B715-4314-A07C-F8230BAFF3CD},0.0073703038143907
1465,34355,Včelařská,2023/09/21 00:00:00+00,{03B1F3CB-915E-420E-828C-392EAAD0E436},0.0042625495457555
1466,36846,Spojka,2023/09/21 00:00:00+00,{1A2B5C1C-9AF7-42C5-8A17-665C5FB296C6},0.00158584860298376
1467,30902,Ronovská,2023/09/21 00:00:00+00,{2E263365-65F0-45E2-ACF4-0957B9EF05D0},0.00122625100982637
1468,27847,Meziboří,2023/09/21 00:00:00+00,{3C83DBB8-B710-4617-B275-B48128F7ED47},0.00551864985873417
1469,2680831,náměstí Ludvíka Kundery,2023/09/21 00:00:00+00,{9F866570-ABF5-449E-89FC-2DF96DFE3115},0.00124499596752518
1470,24376,Hrubého,2023/09/21 00:00:00+00,{91DE805B-D5DD-4868-B4B4-CD892FBE485B},0.00115020113459798
1471,660671,Bešůvka,2023/09/21 00:00:00+00,{B12B4ED3-BA0B-4EA8-B2AC-959D1283EEDA},0.00231201699725969
1472,33286,Točná,2023/09/21 00:00:00+00,{9D5561D6-027D-4567-98FB-4C1E84D91651},0.00584093996564563
1473,33863,U zvoničky,2023/09/21 00:00:00+00,{98A7866F-8EC8-42AD-B215-C7AC8F1B8ACF},0.00221058093235489
1474,32565,Sýpka,2023/09/21 00:00:00+00,{ECA21EE5-458D-4723-BF3D-7E15014437EA},0.00357404424951795
1475,660493,Zámezí,2023/09/21 00:00:00+00,{969F77A2-0C29-4342-ADF4-985108194B95},0.00251547205799478
1476,36030,Dlouhá,2023/09/21 00:00:00+00,{955D845A-3508-4CD7-83A1-DAC6273B21BC},0.0108194756606435
1477,33201,Těsnohlídkova,2023/09/21 00:00:00+00,{13BDE5A4-45AF-442D-8CEC-C7F75E952A88},0.00270844453362569
1478,26042,Kosíkova,2023/09/21 00:00:00+00,{FC5D1AC9-9525-48F7-B1D6-710073721FF2},0.00176810318209758
1479,34711,Vodova,2023/09/21 00:00:00+00,{0308F06F-F9FB-4AE7-88D5-032AEDE889D2},0.0118409575543245
1480,36404,Narcisová,2023/09/21 00:00:00+00,{6B15741B-A60E-4784-98F6-3096E6D15DB4},0.00149603746415273
1481,21482,Björnsenův sad,2023/09/21 00:00:00+00,{6EACD83B-FAAD-4FD1-B84E-186AC6F97CA7},0.00190212846305259
1482,29211,Osiková,2023/09/21 00:00:00+00,{1E69E048-6C57-415D-ABFE-EAAF272C794F},0.00228749980216591
1483,32620,Šárka,2023/09/21 00:00:00+00,{F2BB5350-91A9-4C6C-89DC-3DBC6990B417},0.0111906684237368
1484,27022,Kořískova,2023/09/21 00:00:00+00,{2C69637E-C940-478A-B425-228806E88AB6},0.00412409527178641
1485,35017,Vyškovská,2023/09/21 00:00:00+00,{2104A3FC-0492-4AE0-AD47-9CA7C267E332},0.00321153564486942
1486,26247,Kozí,2023/09/21 00:00:00+00,{A42FE297-0D13-4514-902B-CB7D7E2E7A47},0.00149173255179664
1487,31194,Ryšánkova,2023/09/21 00:00:00+00,{478CBCB8-250D-4FD7-88F1-409E75AAA9BF},0.00155355207170253
1488,33065,Švédská,2023/09/21 00:00:00+00,{BD3880EC-30AA-4AEC-AA22-42D49B5C715D},0.00311488450890266
1489,26263,Krajní,2023/09/21 00:00:00+00,{D1204D50-814D-4B3A-9A05-A252B22BB7B0},0.00469268029559418
1490,25909,Kikrleho,2023/09/21 00:00:00+00,{7D9220ED-58E7-4249-ABFA-88797BDF5E33},0.00455559525916626
1491,32123,Staňkova,2023/09/21 00:00:00+00,{8BDCCE61-4D28-4080-A74D-62669EAFBCD1},0.00797957898170286
1492,29149,Opletalova,2023/09/21 00:00:00+00,{C254FE8C-8813-4B28-8927-7A1CCD07098C},0.000971835135211387
1493,28207,Muchova,2023/09/21 00:00:00+00,{9AD3E7FE-12F2-4126-BCD3-E56A84F8A500},0.00359083206408755
1494,36323,Na Jurance,2023/09/21 00:00:00+00,{5758B12F-4AB5-4CAD-958A-DE185FC922E1},0.000928606338142427
1495,22233,Chodská,2023/09/21 00:00:00+00,{9B0A1E30-5F67-47DE-B599-68A264741AB1},0.0088032431079632
1496,30953,Pod Holednou,2023/09/21 00:00:00+00,{A3BA180A-7AA9-46B2-BB6F-2A432F23B5F5},0.000588599198480414
1497,24660,Jandáskova,2023/09/21 00:00:00+00,{8F717BBB-24DE-4578-B487-FABD169E9CF2},0.00861412803970065
1498,860999,Vlastimila Pecha,2023/09/21 00:00:00+00,{AF6A12D7-FA51-4ED7-BA42-06CF113FA298},0.0148906959744848
1499,21130,Bašty,2023/09/21 00:00:00+00,{17321D49-4F3C-41E3-9C00-1CEB5142C692},0.00233160033500021
1500,29441,Nové náměstí,2023/09/21 00:00:00+00,{3A9311A4-1180-4BAA-B8C3-E09BBAFF3D61},0.00314882693723603
1501,31127,Růžová,2023/09/21 00:00:00+00,{85F6427C-FE3B-4D0C-A2B0-FE844690431A},0.00647853683933
1502,31500,Skalky,2023/09/21 00:00:00+00,{2C1C72AD-F4BB-4E6C-A924-8074F58E3983},0.00217805816676398
1503,28495,Modřínová,2023/09/21 00:00:00+00,{DE6621C8-5191-470A-9C33-E1EFA38628CB},0.000651791929961214
1504,22802,Dominikánská,2023/09/21 00:00:00+00,{68395BDB-2AB2-4352-BCB8-BC83ED66FDE8},0.00164485900152149
1505,28452,náměstí Karla IV.,2023/09/21 00:00:00+00,{87A7ED56-2F5F-43DE-97D5-AD3C76FBE246},0.00491645701147931
1506,35882,Žižkova,2023/09/21 00:00:00+00,{F70F847C-0CDB-4049-8CE7-05BF9BF6C9AD},0.00934284767957425
1507,21415,Blažkova,2023/09/21 00:00:00+00,{61371665-5EB1-4401-8A7E-CCA4FD6D0E6B},0.00515191938099668
1508,29718,Pod hejdou,2023/09/21 00:00:00+00,{28BD19BA-9E3F-4327-945E-A97584F0317A},0.00107566363759366
1509,25186,K lázinkám,2023/09/21 00:00:00+00,{86A59C18-3226-4E9D-A71E-D18C0B869305},0.00304998674116035
1510,768561,Pěstitelská,2023/09/21 00:00:00+00,{26D3AD21-C4A4-4845-8232-53F9EA4BF635},0.0046381884225647
1511,815098,Režná,2023/09/21 00:00:00+00,{DFC5C442-50AD-4454-ABC9-056371BB9CBE},0.00292926184303586
1512,29939,Podstránská,2023/09/21 00:00:00+00,{6AC1D3BC-6EEC-43AB-A7FE-C7F96BA00F4E},0.0164268421142267
1513,30449,Příčky,2023/09/21 00:00:00+00,{D4FF29CE-1420-414B-90C9-0FFD3988067F},0.00324395858194971
1514,22845,Došlíkova,2023/09/21 00:00:00+00,{0BD3047B-3C0B-4842-AFDE-5B6ADB35D9FF},0.0093880989141945
1515,21334,Bieblova,2023/09/21 00:00:00+00,{13EADA83-90E1-434D-8B50-8B2FC64CCDB2},0.0087925255251833
1516,31089,Rumiště,2023/09/21 00:00:00+00,{64ADA701-2D41-4301-89D4-046C1CCF3F67},0.00138224721029051
1517,29068,Olší,2023/09/21 00:00:00+00,{32487C64-4D7A-49F9-8A4D-45A9231BB79D},0.00573664276486804
1518,34835,Vranovská,2023/09/21 00:00:00+00,{285EA861-F826-4564-A473-2A4F6B56CF5A},0.0120951232136093
1519,25801,Koláčkova,2023/09/21 00:00:00+00,{3BDAB5DC-856E-4E42-9944-C521203B2D04},0.00343726880768637
1520,692999,Kníničská,2023/09/21 00:00:00+00,{BFEB4FAD-8781-4E37-B9CB-42A7C8A03FF7},0.0388421542512203
1521,35785,Žampachova,2023/09/21 00:00:00+00,{D6CC91C9-648D-403B-B324-10551F2147A5},0.00151807864093255
1522,28533,Moravské náměstí,2023/09/21 00:00:00+00,{7E404EC0-BD28-4A3B-9095-6868CE1EBBD0},0.0130648192605628
1523,33936,ulice Čoupkových,2023/09/21 00:00:00+00,{349345A0-6D89-469F-8013-A7DF52D08AAB},0.00564799885941714
1524,23914,Helfertova,2023/09/21 00:00:00+00,{553C193C-40C8-4569-A985-3D522E7896D6},0.00887170684753016
1525,24686,Janouškova,2023/09/21 00:00:00+00,{68D83DD1-EF79-4C37-AE67-B4170008AFE2},0.00259015908290634
1526,25534,Klajdovská,2023/09/21 00:00:00+00,{8FA0446E-C572-4BAD-B634-537A579A38BC},0.00759733674396043
1527,24651,Jana Uhra,2023/09/21 00:00:00+00,{B64A9552-653D-4AFE-9D9F-6F26AEA8A5E4},0.00509332423386305
1528,21148,Bayerova,2023/09/21 00:00:00+00,{50BBF51E-FD32-4990-B631-174BD3520A35},0.0062838654038519
1529,27952,Mikulovská,2023/09/21 00:00:00+00,{3B8F3BC6-28A5-4B96-93A4-A18CA100B4E9},0.00181233179320425
1530,31291,Sadařská,2023/09/21 00:00:00+00,{CF390E64-1687-4A2D-A1C5-226D0EF5147F},0.00175713476111168
1531,691305,Šikmá,2023/09/21 00:00:00+00,{6D878188-5BBE-4959-8420-4638E6D6A535},0.00387839049522693
1532,29076,Ondráčkova,2023/09/21 00:00:00+00,{63B72ABD-D8F1-440D-AA38-6119A0A182C3},0.0311441178194137
1533,30651,Rajhradská,2023/09/21 00:00:00+00,{A69A7D2D-0864-4D4F-A3CC-3AE6027A0B6E},0.00283545384562529
1534,23337,Fialová,2023/09/21 00:00:00+00,{FED6D5E9-CFAF-4F0C-92EB-9CF235A40D50},0.00215760541310498
1535,34932,Vsetínská,2023/09/21 00:00:00+00,{B7EE97F5-721B-42F6-893C-ECD76DE4E2DF},0.00450255364326224
1536,28673,Návrší Svobody,2023/09/21 00:00:00+00,{64D2F34C-2DAC-421D-B403-11FA649FA22E},0.00443040147137703
1537,24023,Hlávkova,2023/09/21 00:00:00+00,{244297C8-4BBD-42BE-B478-03381D5B4238},0.00175808336898396
1538,660710,Lišejníková,2023/09/21 00:00:00+00,{DE4CC9A0-9830-4B81-9DAC-10B876525107},0.0029805066580859
1539,28622,Obilní trh,2023/09/21 00:00:00+00,{2E5731D8-CAEB-466F-A291-B63F6950B8D2},0.00328489911429245
1540,25691,Klusáčkova,2023/09/21 00:00:00+00,{0BE48C51-067C-42B3-8A0D-2D6A9B70D96D},0.00356743756213102
1541,33634,Tůmova,2023/09/21 00:00:00+00,{6F9D6BCB-5853-4DCC-B190-0DFDEE1F52FF},0.0050845719770416
1542,29190,Ořešínská,2023/09/21 00:00:00+00,{576E04B6-9604-4217-AB95-E5A39E3A0417},0.00437798656802966
1543,736368,Bartolomějská,2023/09/21 00:00:00+00,{CBEC30B7-CE1D-4694-83E4-7F409E3999F3},0.00651468159140201
1544,30180,Prašná,2023/09/21 00:00:00+00,{07849BB9-680C-48D8-AA67-068979369E83},0.00199986070522732
1545,33219,Těšínská,2023/09/21 00:00:00+00,{AFEF3331-6E17-46CC-A3EE-F38A49B1FA76},0.000988863666198782
1546,21971,Burešova,2023/09/21 00:00:00+00,{28BEAFA4-AF44-4607-ABE0-D62A3ABB5D8E},0.00366560254618905
1547,29084,Ondrouškova,2023/09/21 00:00:00+00,{A653327A-B01A-4780-8616-4D2DB6D64E88},0.00598813693028799
1548,29009,Odlehlá,2023/09/21 00:00:00+00,{3535DBDA-2E09-4690-ACC1-9C7C1606B54A},0.00402665048659983
1549,34673,Vlnitá,2023/09/21 00:00:00+00,{CDC7338C-B338-4235-8682-FFB992178528},0.0118851987811819
1550,31577,Skryjova,2023/09/21 00:00:00+00,{7A4A4181-7762-4965-83D1-2A17CAA6A6A9},0.00196974252531259
1551,25135,Jundrovská,2023/09/21 00:00:00+00,{0460BFC5-B9D4-4C16-81A7-49209089D246},0.00571482981214092
1552,21601,Bosonožská,2023/09/21 00:00:00+00,{55453D33-2BCA-40B0-91A6-ED0CA36B79B3},0.00528745886623716
1553,23744,Hasičská,2023/09/21 00:00:00+00,{B86D5C00-323F-47B7-AEFE-321A5E1871AE},0.00108796555769902
1554,32883,Špitálka,2023/09/21 00:00:00+00,{451ACF25-511C-4FA7-B803-B46E120D01C5},0.00815247257133209
1555,30708,Ráj,2023/09/21 00:00:00+00,{31FDFFF9-ED2A-47EC-899C-E952F6B405B9},0.00429489602826335
1556,809721,Muškátová,2023/09/21 00:00:00+00,{97A64C68-0C15-413B-AE2D-CCA1A1B524B1},0.00419948668027991
1557,25852,U pošty,2023/09/21 00:00:00+00,{A877D817-9D78-4C54-A984-C21B583B9D26},0.00189893122711143
1558,37095,Údolí oddechu,2023/09/21 00:00:00+00,{C037167A-FB24-4C71-AE95-4E4A50EFEE2D},0.00861513683864834
1559,36021,Denisovy sady,2023/09/21 00:00:00+00,{CAA1FF7D-9B97-48E8-A995-42042DA7E299},0
1560,31976,Součkova,2023/09/21 00:00:00+00,{93D15D83-5A39-45FA-919A-CDFE2A99D357},0.00186504430240955
1561,27367,Malíkova,2023/09/21 00:00:00+00,{F0A8C1CA-F2FC-4A3A-8B0F-9A1B2B7B1EB6},0.00287113249502913
1562,25879,Komárovská,2023/09/21 00:00:00+00,{DDDEE2D1-BBEF-4EF2-86A5-8E3A516C41BE},0.00328666207621105
1563,23531,Glinkova,2023/09/21 00:00:00+00,{0C71A705-1640-43E9-A75F-89C14E9E376C},0.00230337006815874
1564,28592,náměstí Republiky,2023/09/21 00:00:00+00,{F28DE6F3-288F-4038-81F5-5B3F983522D0},0.00781754464397044
1565,34797,Voroněžská,2023/09/21 00:00:00+00,{D43FFA72-3331-4B57-9CB9-0C421EE79F2C},0.00458542056143468
1566,1384848,Remízky,2023/09/21 00:00:00+00,{EA1FAB7D-C0B7-46CD-BC4D-C0EE205CB8EC},0.00232144632144587
1567,29670,Plíže,2023/09/21 00:00:00+00,{4CD8EAA4-7AB1-4293-9A70-3C4286974597},0.00103537854432126
1568,21229,Berkova,2023/09/21 00:00:00+00,{0FA4168D-4180-429A-96A2-D11C56C1DB37},0.00993441910685781
1569,26999,Letní,2023/09/21 00:00:00+00,{73C8D3E2-F265-469F-9D14-9DE624BE9A58},0.00130519522295881
1570,1155725,U Dubu,2023/09/21 00:00:00+00,{77850C72-13AB-4963-B591-94242D5703DE},0.00455316624058278
1571,25933,Konopná,2023/09/21 00:00:00+00,{D825DE6F-CC3A-4E91-9040-36DAF1069EA7},0.00150783184740216
1572,23183,Dvůr,2023/09/21 00:00:00+00,{64599B58-6AB7-4B99-8A83-083C52D4CE0B},9.9999965641473e-08
1573,24287,Horácké náměstí,2023/09/21 00:00:00+00,{D90944D1-97E5-40FF-AEE8-F96D0821B838},0.00196711050135514
1574,28967,Oblá,2023/09/21 00:00:00+00,{09FF1430-D0FE-40E1-9EDC-72052C3A5071},0.019072892752136
1575,765295,K Rybníku,2023/09/21 00:00:00+00,{D8414AA6-AEEF-433F-964D-1246255E6BC4},0.00159723685473206
1576,25631,Klíčova,2023/09/21 00:00:00+00,{26769A66-94D7-47A2-AA3B-5B05BA2441DD},0.00161068622951716
1577,33707,U hájovny,2023/09/21 00:00:00+00,{9AB00C35-DA29-4791-95F5-F2ABEEE318F3},0.00552033969338985
1578,27774,Melatín,2023/09/21 00:00:00+00,{40B76947-174C-4B78-A5BC-3876C9827538},0.00524452800954838
1579,27103,Lísky,2023/09/21 00:00:00+00,{3F15D9D0-E5C3-4EB1-B78F-26FEE5179D92},0.00966335021128581
1580,29599,Pisárecká,2023/09/21 00:00:00+00,{08918E81-9C03-4F84-9186-2B7AC2C6AC28},0.0144109778815226
1581,31461,Severní,2023/09/21 00:00:00+00,{4043547D-5458-4B09-AD8C-2EB087E2D8D2},0.00284362230857294
1582,34517,Vilová,2023/09/21 00:00:00+00,{59DC529A-D18A-4F9B-8C8E-1D6D4F268186},0.00366922675791018
1583,2760746,Jerlínová,2023/09/21 00:00:00+00,{34CDCF1D-890D-41E5-B5D6-A1C845AA0354},0.00704468076272897
1584,24368,Hrubinky,2023/09/21 00:00:00+00,{3EDC47BB-D215-49C7-BA74-4CB741782B60},0.00106151071547723
1585,24775,Jánošíkova,2023/09/21 00:00:00+00,{E4D92917-C8BD-4648-A590-53002149C8E7},0.00459804656961473
1586,28029,Přímá,2023/09/21 00:00:00+00,{50996968-9A31-4606-BC77-45A8AD0CCEA0},0.00490580612684831
1587,660736,Za hřbitovem,2023/09/21 00:00:00+00,{4B3C09D3-5293-44AC-83E9-B40923234182},0.00639639547870949
1588,29891,Podpísečná,2023/09/21 00:00:00+00,{D6E34070-456B-4BDB-9E85-590525A6A4DB},0.00175051910540771
1589,27693,Máchalova,2023/09/21 00:00:00+00,{C0C31988-C773-4400-8C20-EE3550EC2C2B},0.00131957143192083
1590,36510,Panenská,2023/09/21 00:00:00+00,{FDDA337F-B165-4EF3-9286-18A165D338C4},0.00140107582587442
1591,28860,Nová,2023/09/21 00:00:00+00,{C053E4BF-50D8-42A5-BEDA-75C32A18EF9D},0.0015893774282129
1592,21091,Bartošova,2023/09/21 00:00:00+00,{3E049CDF-35E1-4351-81A0-F64D76A106AD},0.00120254011993965
1593,36048,Drážní,2023/09/21 00:00:00+00,{E781DABD-45DD-42F8-A889-C8CA9BF42795},0.0125654428336594
1594,28070,Malá,2023/09/21 00:00:00+00,{B75239C5-5AE0-4E44-A121-0DE9E5B6902F},0.000954703796847421
1595,719901,Akademická,2023/09/21 00:00:00+00,{74035AEC-7152-4D49-8EC5-3A3EC4FB8FF1},0.00441234717015175
1596,22276,Dolní,2023/09/21 00:00:00+00,{DCE43843-FE4F-4598-9FB1-2C1E390415FF},0.000816614333713671
1597,27618,Maškova,2023/09/21 00:00:00+00,{2DB095C3-DB00-4DD8-B122-D142409ABF74},0.00156030494808277
1598,765309,Ke Statku,2023/09/21 00:00:00+00,{70D3130B-CF2B-4411-AF40-8B2250F37FD6},0.00161208899760078
1599,33847,U zbrojnice,2023/09/21 00:00:00+00,{76B552CE-BCD3-4D8F-B6A5-7F0E7FAE6C94},0.00227438778935784
1600,26182,Kovařovicova,2023/09/21 00:00:00+00,{1144576C-0800-41E6-9DD6-C55572547EE3},0.00450858079772911
1601,660761,V zahradách,2023/09/21 00:00:00+00,{05C297A4-CDF8-47D3-BF25-58076E9B52B3},0.00193279984178707
1602,30376,Přadlácká,2023/09/21 00:00:00+00,{C8C4B2E2-F925-46F9-ABDF-1CE593C4CD8B},0.00310838136442678
1603,3031306,park Mariacela,2023/09/21 00:00:00+00,{2BBBC946-7C10-41C5-8717-478BE258328F},0.000292287963018355
1604,32336,Středova,2023/09/21 00:00:00+00,{6460DABB-071E-4E36-A4C5-FA2CB88A062B},0.000719536663427748
1605,28401,Mechová,2023/09/21 00:00:00+00,{B482C8AF-CD4F-4E79-B73E-2E96447D67B3},0.00129709941394384
1606,32816,Šmejkalova,2023/09/21 00:00:00+00,{5A026572-D276-4430-A072-0C842D40D527},0.0101612193353027
1607,24945,Jakubské náměstí,2023/09/21 00:00:00+00,{DA6845AE-AE13-46FD-9C4F-C40351B719B5},0.00275629082555325
1608,30147,Potoční,2023/09/21 00:00:00+00,{BFC51B3D-1A5D-4B34-A4C9-7EBEC50FD7C5},0.0015062360705298
1609,28061,Mojžíšova,2023/09/21 00:00:00+00,{FF9CDF48-2651-4E0A-AF22-A92FEBABE805},0.00390275833292603
1610,36935,Špilberk,2023/09/21 00:00:00+00,{1EA15A03-F515-4E0B-93C7-F8DF6D0637BA},0.00303749156906356
1611,36242,Ve vilkách,2023/09/21 00:00:00+00,{CC2B81A8-9887-49C2-A3ED-CCE60F1222C0},0.00744686512404488
1612,21636,Boženy Antonínové,2023/09/21 00:00:00+00,{52978070-D219-4198-95CF-245349586431},0.00256117958579909
1613,34908,Vrchlického sad,2023/09/21 00:00:00+00,{F616A5FB-C18E-448D-8CBF-FD80E5BFE5A8},0.00188782549705033
1614,36269,Vrbová,2023/09/21 00:00:00+00,{DAC931A4-0A27-46E9-A864-600CD14C9A80},0.000249805063989241
1615,29424,Pavlovská,2023/09/21 00:00:00+00,{F4DE0C73-0B74-4858-80B8-BDB204FF1D3C},0.00661701534947129
1616,2006511,Kumpoštova,2023/09/21 00:00:00+00,{B0A9DA6A-C02E-45A8-95D3-82C83D9C446E},0.00413402713553699
1617,26034,Komenského náměstí,2023/09/21 00:00:00+00,{F46DB067-DD8B-4A13-B352-04E80A657800},0.00272858234041523
1618,30261,Prokofjevova,2023/09/21 00:00:00+00,{D42B10BD-BBAA-477B-A300-8A550E8BD669},0.00364526742290003
1619,35441,Zámecká,2023/09/21 00:00:00+00,{98B8A1E7-E70C-4B77-B80C-2B67115B6D85},0.0101395448795058
1620,36013,U Kněží hory,2023/09/21 00:00:00+00,{37D0BF59-7F9D-44A3-8C97-F5E773F33C11},0.00191913797315271
1621,36773,Sedláčkova,2023/09/21 00:00:00+00,{2C37D7BA-A768-4968-BF95-F606958FDD74},0.00605405867525141
1622,34045,Táborského nábřeží,2023/09/21 00:00:00+00,{696F7800-F8CB-4BEB-B4EB-480AF8545AA0},0.00299729250093949
1623,30074,Porhajmova,2023/09/21 00:00:00+00,{9084D2BB-3BAD-46CF-B09D-386012D4EA54},0.00144544396964385
1624,31666,Slatinka,2023/09/21 00:00:00+00,{59BA4F77-8D93-4A50-82FB-800B9CA188A3},0.00196196914220183
1625,32891,Špirkova,2023/09/21 00:00:00+00,{479DD05E-284A-46C8-A57D-1D7AD11053C3},0.00282090140288496
1626,24996,Jiřinová,2023/09/21 00:00:00+00,{A63D60DA-A00A-4E40-8318-C99748A6D1DB},0.00119210202510397
1627,22039,Böhmova,2023/09/21 00:00:00+00,{2A61EAC0-5773-4DCD-A1A4-DC121A5F1798},0.0028813734914566
1628,22187,Chleborádova,2023/09/21 00:00:00+00,{B869B1EA-B6DF-42ED-8651-10BD4109EAD2},0.00432443639712683
1629,31364,Scheinerova,2023/09/21 00:00:00+00,{4934A805-12AA-4068-80D7-999F3D913A8F},0.005524695715904
1630,30112,Poštovská,2023/09/21 00:00:00+00,{7991AE0D-9C71-4D00-855B-FDAC3C033487},0.00112124821282025
1631,26018,Kořenského,2023/09/21 00:00:00+00,{7185A745-74FE-4118-B01F-CB163273E734},0.0027249968163316
1632,24732,Jasná,2023/09/21 00:00:00+00,{9BA768AE-B771-4FEC-BE18-DCEF39419E93},0.00348035310194662
1633,787761,Peškova,2023/09/21 00:00:00+00,{E8C6FD81-6B0E-4F43-94E9-DBEFBCEDC0F3},0.00101420262702972
1634,2302471,Hapalův park,2023/09/21 00:00:00+00,{41E829F7-8CFD-47F8-9E64-393DA20E79D0},0.000100244700638492
1635,720291,Edisonova,2023/09/21 00:00:00+00,{5CD2B331-1CB4-4C51-8A63-BD90AB6FAAF1},0.00225435494311225
1636,36595,Plevova,2023/09/21 00:00:00+00,{9767BC0E-3235-4C52-981E-956C9378A56F},0.00315770810706272
1637,772348,Metoděje Hoška,2023/09/21 00:00:00+00,{08F041CA-2C71-4E76-BAA3-5340EB255614},1.00000022484892e-07
1638,35041,Výletní,2023/09/21 00:00:00+00,{92E07393-505C-4CB5-BF7D-E92A36FB6E18},0.00518943588656822
1639,21458,Boční,2023/09/21 00:00:00+00,{2F4E5482-CCA9-41C4-A334-DBA42AADD78F},0.00192869038406152
1640,28169,Mošnova,2023/09/21 00:00:00+00,{D050F848-A590-4944-BEB1-0AD203EBC0D2},0.00140405943943302
1641,695203,Weighartova,2023/09/21 00:00:00+00,{5F093FD1-E74E-4B6C-BF79-37E576077FBF},0.00215837808369118
1642,31879,Soběšická,2023/09/21 00:00:00+00,{3AB76C6D-8C13-4A4F-8221-1292ADBDFA75},0.0144138149472009
